XMUGSTMJJJHTRD-UHFFFAOYSA-N	N-acyl-alpha-hexosamines	CHEMONTID:0002276
DCGJXUTUVAMKAV-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
RSDAZZZBKURUHF-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
IZQSXQALMWICCO-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
KVMQWDKBRQBHRG-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
OAOLENLIAGYHJG-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
AIRAVTSQDZWBEO-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
CAJCWNHNWGPFCB-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
QGYYSARQZNPCIJ-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
ZUODCNNWENFTJX-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
ZNPXXXNMBHTKCX-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
NMIBOMLREYIDLW-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
MRDQDYFANDEOKE-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
AGXBMKZIISIWNL-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
KHXSKMPOUBDSBT-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
YUUMZLRXMRNDNN-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
NXAHALAQDXDETN-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
LDATUUWNEMITSB-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
ZNKUZXXSACLIST-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
WAMPZXMYKUOBFF-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
RBHHFDNOQKZHLN-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
RNBUFFXNUBFUHO-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
NWTUPBZDNSWSBB-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
IZMGRHCBPLDFCT-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
BGXGUIDFTHWCOW-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
RBZORILFRHBXHN-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
LPOGPEDHGXMABH-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
PNJCPJNQNYMRCR-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
PRVDTAZLJQLTHZ-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
XGKCXRLRQULCJB-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
GKONUXUACWOPLK-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
OAOFSAFAAQTZOY-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
UBRIOKGMMGRGEH-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
PJZOOODNAVNNIE-UHFFFAOYSA-N	N-acyl-alpha-hexosamines	CHEMONTID:0002276
SAMQMDIQCHTXMS-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
KKVAVPUZYHUIFV-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
PAYJSGPRGZNVBW-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
BOMACKUWRAAZNB-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
GKVRBFMDGFUHPX-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
QUWPHQXNQOMXRY-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
LOYASOOCMVVWND-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
KCUAOFDCKFSUMI-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
OGYPPXBPSUBPDF-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
CNAUERZVNAWEFO-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
WJHZGJSRZHSDRR-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
IHUOZFYTFOREHK-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
HXXFDJIWUWCUDI-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
RQSMNYGBYOLSAB-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
JAYXUFCWKCYRLV-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
AFCSZFULUTYBGD-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
HWWAZYFABHJYQU-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
HKTCXZIFWSGURA-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
VRKRAZHRJPBZHL-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
WXJTYOSZOYTIMH-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
NNWCZNUODKVATI-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
SUQNMHZIGWVSIO-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
JKRVVELEIPFKER-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
NYNULIGGJSYJAQ-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
WRWFTTFZVFOYPD-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
JDJJGVOBHFFBJE-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
INTAIBQRFNMEAI-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
ZKJRIIBJSCDPPI-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
FAQNPGWFVJZUCR-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
PMNXSKPOTHZRLG-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
AXUKMZBBLHMRHH-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
TXIXNINGHJXJMF-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
JIWVYYSWURBJJR-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
SNIKYIUSMCWICA-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
XBHQUQZLGHGGRB-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
FIROMAZAPJXJGA-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
XWXIWAYSVSEDRJ-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
IUXPANYRNFEDJW-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
XLIIIDQZJIKSRS-UHFFFAOYSA-N	Pentacarboxylic acids and derivatives	CHEMONTID:0002995
FQVFUAFUILQXGY-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
XZVGEQMYAIKILV-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
BZRDVFURLNBERY-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
XVYWPQXZNIBZTL-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
UAYJMPLVZDFYLV-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
GIGASWKPQHZVAQ-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
YKQQAQKUVVJZBV-UHFFFAOYSA-N	N-acyl-alpha-hexosamines	CHEMONTID:0002276
PMASHCSCTWXVAE-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
CGGXYVJDGPQESG-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
CNJOGXHYSVWKJQ-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
NGBCWIPWOYEWJH-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
SJXCYHRCFSDZTR-UHFFFAOYSA-N	Saccharolipids	CHEMONTID:0003918
ZMKGIULRQCYVBO-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
OGBHPHOUUPALRC-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
SCLFNCGMFVVHTH-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
HQCLFRLVWLRZKX-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
WGXFUHJZOQVBTL-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
GOZOVXNENXUESC-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
CTYKDLFPVPBZEB-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
DMASWRHIFXTHKT-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
XRWVBKJYXJAHIH-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
LVIDVDZOAOBVAZ-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
KWZNEYHQRNFMSC-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
QOHMZHYNGMGRGU-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
KPFWTXPKQQPRSW-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
BLBAFOGGOUTSTJ-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
PYYSAZRYBZRUEF-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
OAXQDYMPSHMMQH-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
MDXOLLOVJIAJLO-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
GIVFYNGLEMKOIP-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
HAVWJBNWPZMVCN-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
RVTWCUJHSHCXDC-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
OABPFBZZSQNAOR-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
DKPFAICIJBLEHD-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
HMDRHDWLKOUEGI-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
YLVACNABNIMQHO-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
NGSHEKBZRDEZBD-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
FQXQCQQCFAHECJ-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
VKGPEWRACKUVBR-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
JLOXQFYAIZTASO-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
XPZFIUGZCQPIPU-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
SNXCAIPCJFFRPR-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
BGWFOCORQRBLHC-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
IBPZZBTYNMFTSR-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
JLBXNLATGXAWGT-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
XOSOLSKRMNJLIC-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
VVGSBXZDRVWEEK-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
RFDRUNJRDGZDLN-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
UONKJDISUJLNOO-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
VQHGNKYKZWHLCY-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
OZLDULNKCVVHBV-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
IJZKRNNWPVHBER-UHFFFAOYSA-N	N-acyl-alpha-hexosamines	CHEMONTID:0002276
AWEJYUWCZHRDAK-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
GJJLJTDKKMTDKB-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
RQSXDHAQAMPPRG-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
QGUYNCYMDSELNF-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
ZRNDDFIZZBLECS-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
VTEGFJZFEQKIFQ-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
DOEJFZOCNOYIFL-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
CVKALFYMYDCDHQ-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
GANOBCOHYILPGH-UHFFFAOYSA-N	Saccharolipids	CHEMONTID:0003918
CNYMKFWWMCZGND-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
URSNGFDVIQQTCM-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
ZNLWHKWCRLRTKK-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
ZDQFRRWJMXEWIW-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
DQWSWUOFNZSCHC-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
JWCZPEHTCFTHJE-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
CYTHDELOEYXXQF-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
OKPDFFGONDJLAW-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
QKZDEMQNAYDQKU-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
PUBIWGIXQMKBGY-UHFFFAOYSA-N	N-acyl-alpha-hexosamines	CHEMONTID:0002276
GAVHLUJCCCJGLA-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
XDNUTTPTCQUSDV-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
BBYKLXZPRZWDQY-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
RYIGLMSQYZSIRB-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
CMNIHZNMIYVQAI-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
LCEXDECLMDTYFT-UHFFFAOYSA-N	Hexacarboxylic acids and derivatives	CHEMONTID:0002967
TYSDIIIOAAJYCL-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
ISMLKUXHUYSTPY-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
SRWAAMCAIAPTMV-UHFFFAOYSA-N	N-acyl-alpha-hexosamines	CHEMONTID:0002276
CJAWBEFJMJYEHA-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
BQGSCCAAMSNQIB-UHFFFAOYSA-N	Monosaccharides	CHEMONTID:0001540
JCZHYDFCISSXGH-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
YCWIYSHVDAFPAZ-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
QKODEKUVAOGYRM-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
NMIGTRKSKDTOTO-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
AFPLILMDMFCZNN-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
UFYMXWQTTUZOAQ-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
IJMRMABYPMRCCX-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
YMEUFGYJDYCMNQ-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
YLZYIUNATRIONG-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
YACLCSDDIRPFRI-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
LXEVNIQTMAFCQR-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
OYXTUHDCYZNYSN-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
QMRUUUJCUAHMPR-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
HPFCGPRBPHDBEH-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
QCYXPSVGGHVRJL-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
IJIMQDYVMLQFDW-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
VDWLNJKXVKDKPV-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
QPSSTLPDXDBEHK-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
SWKRCAROYPSUFQ-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
OCPJDPKZADNGJR-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
OMFJNFYANIAZBD-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
AJHDDLCYHNVHDA-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
MYGYJXJNYNKQAH-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
PNNADRPOMSJZHJ-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
BXCDMWVOEZNNIQ-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
MSCMRBVKBYPMJA-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
VIZWTTFIZTVATR-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
GYMNFSIEEPLWGI-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
QPJJFIDMZYAMER-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
KPCCPJJDHFZRCC-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
QQAHZYZYXCRZIF-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
AFRRQLYJLLLTBC-UHFFFAOYSA-N	N-acyl-alpha-hexosamines	CHEMONTID:0002276
VJMFFJSXYVHPJU-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
PMFCZAPJOMVCFC-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
GZAUZCCHHKKNGU-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
XLGIBBNNVOASBZ-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
LYWJDEDDGYLSPO-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
MAMQKKKHLXGIBO-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
MWPJWMJWAHTOQR-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
VTUIJNZLTDUJQT-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
XLPKPOPAKWSIET-UHFFFAOYSA-N	Hexacarboxylic acids and derivatives	CHEMONTID:0002967
BUJDPIVFUXSVHO-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
OLPKMLCXYSGUJM-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
ILJLQWMUFKBXBS-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
CCDLZXJLDAMDKG-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
QKNQZNNUBXXISZ-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
RAZDQXYJTPFWOJ-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
FVOOJOUHCOIGKP-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
JASCPJLSBGTOJZ-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
RWBFGJFAGLAATN-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
BQLXDDWKVQPDGN-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
YVCGGRVYWLWQML-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
IOWOFIJPQFRRJV-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
LNYAZXQTCOXSOM-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
WERZFVDXHHDXMO-UHFFFAOYSA-N	N-acyl-alpha-hexosamines	CHEMONTID:0002276
QZCPHQJSOZYGHE-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
FJFZVMCQMAAXDB-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
AHXKBAAFWXAYDN-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
PWQIFXXADZGKQR-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
JVLKPTCVEGVQRW-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
QUONBFKQXRNKMH-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
JMHBJLBCEWFYKL-UHFFFAOYSA-N	Polypeptides	CHEMONTID:0003298
NKJWUORNOZXJSY-UHFFFAOYSA-N	N-acyl-alpha-hexosamines	CHEMONTID:0002276
YYJLFKXEGVFIQN-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
IGYLVGQPIFKPAO-UHFFFAOYSA-N	N-acyl-alpha-hexosamines	CHEMONTID:0002276
NRXWSGVFLJZOBO-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
DVFXQMYBUXDFJM-UHFFFAOYSA-N	Oligopeptides	CHEMONTID:0004831
CCRWBXATDKHQDG-UHFFFAOYSA-N	N-acyl-alpha-hexosamines	CHEMONTID:0002276
YEJHVZFYIPNCHT-UHFFFAOYSA-N	Dipeptides	CHEMONTID:0004830
